Order id,order date,ship date,customer id,product id,product name,category,region,state,City,Quantity,Unit price,discount(%),Sales amount,cost price,profit,Payment Mode,Delivery status,Supplier name,Supplier email,stock left,Auto reorder,reorder quantity
ord1378,2025-07-13,2025-07-14,Cust879,prod4998,Bookshelf,Furniture,South,Idaho,East Austin,4,122,10,439.2,282.03,157.17,Cash,Pending,"Munoz, Davis and Larson",morenoeric@mcmillan.com,17,No,0
ord1379,2025-09-18,2025-09-23,Cust421,prod4749,Keyboard,Electronics,South,Alaska,Devinview,6,4694,15,23939.4,14914.74,9024.66,Cash,Pending,"Welch, Welch and Anderson",wileywilliam@hunt-decker.com,39,No,0
ord1380,2025-03-30,2025-04-02,Cust148,prod4271,Laptop,Electronics,South,Missouri,East Stephen,9,4630,10,37503.0,33345.45,4157.55,UPI,Pending,"Jackson, Wilson and Mitchell",gilmorematthew@davis-brown.com,26,No,0
ord1381,2025-02-02,2025-02-09,Cust191,prod3968,Headphones,Electronics,South,Missouri,Susanmouth,9,1994,0,17946.0,13183.15,4762.85,NB,Returned,Stevens-Walker,georgealejandro@jones-bowen.com,6,Yes,24
ord1382,2025-11-05,2025-11-07,Cust554,prod2412,Biscuits,Grocery,South,South Carolina,New Tarahaven,1,2876,15,2444.6,1802.01,642.59,Cash,Pending,Soto-Dillon,ejohnson@figueroa.org,32,No,0
ord1383,2025-08-09,2025-08-15,Cust780,prod2081,Office chair,Furniture,South,Wyoming,Port William,3,1515,15,3863.25,2695.28,1167.97,NB,Returned,Velasquez Group,jacksoncook@jennings.com,28,No,0
ord1384,2025-04-09,2025-04-16,Cust155,prod4149,Bookshelf,Furniture,West,Connecticut,Port Arielburgh,8,154,0,1232.0,795.62,436.38,NB,Pending,Ochoa-Gray,phelpsjanet@hubbard.biz,46,No,0
ord1385,2024-12-27,2025-01-03,Cust227,prod5087,Headphones,Electronics,East,Missouri,North Kyle,5,3192,10,14364.0,10211.06,4152.94,NB,Delivered,Cox Group,galvandavid@chapman.com,10,No,0
ord1386,2025-10-03,2025-10-07,Cust458,prod4295,Keyboard,Electronics,West,Hawaii,North Michelle,10,306,20,2448.0,2104.88,343.12,CC,Pending,Brewer-Greene,hsmith@bridges.org,32,No,0
ord1387,2025-06-01,2025-06-03,Cust954,prod1182,Mouse,Electronics,East,Kansas,New Jonberg,5,2388,0,11940.0,10106.15,1833.85,Cash,Delivered,Juarez and Sons,qrogers@boyd.org,44,No,0
ord1388,2025-11-09,2025-11-10,Cust974,prod6177,Biscuits,Grocery,West,New Mexico,Hugheston,10,3900,10,35100.0,21197.11,13902.89,NB,Delivered,Hernandez Group,brandonhall@olsen.info,47,No,0
ord1389,2025-11-02,2025-11-08,Cust811,prod7616,Bookshelf,Furniture,South,Mississippi,South Peterport,1,2449,5,2326.55,1778.2,548.35,CC,Delivered,"Parker, Mcdonald and Brown",qmaxwell@mitchell.com,21,No,0
ord1390,2025-01-28,2025-02-04,Cust434,prod2695,Study Table,Furniture,South,Indiana,Amandahaven,9,4842,10,39220.2,34410.21,4809.99,NB,Pending,Boyd-Randall,douglas48@weaver-nelson.com,2,Yes,20
ord1391,2025-11-01,2025-11-03,Cust967,prod7923,Calculator,Office supplies,East,Hawaii,Lake Megan,4,1449,0,5796.0,4426.24,1369.76,UPI,Pending,Mclaughlin-Price,robertsderrick@james-pineda.net,16,No,0
ord1392,2025-01-14,2025-01-16,Cust559,prod8504,Mouse,Electronics,East,Delaware,East Michael,5,3819,15,16230.75,13909.76,2320.99,Cash,Returned,Bowen-Parsons,leesharon@madden.org,47,No,0
ord1393,2025-02-26,2025-03-03,Cust654,prod6215,Office chair,Furniture,North,Arkansas,Kennethhaven,3,855,20,2052.0,1382.34,669.66,CC,Pending,"Willis, Young and Gibson",carolynhart@vance.com,12,No,0
ord1394,2025-05-29,2025-06-04,Cust844,prod7350,Bookshelf,Furniture,South,Florida,West Traceymouth,4,3533,20,11305.6,9194.48,2111.12,UPI,Cancelled,Moore-Gardner,ngarcia@stone-zuniga.com,18,No,0
ord1395,2025-09-30,2025-10-01,Cust365,prod5709,File folder,Office supplies,West,Idaho,West Lauriebury,5,928,10,4176.0,2963.75,1212.25,CC,Delivered,"Boyd, Eaton and Noble",vargasmarco@rice-harrison.com,42,No,0
ord1396,2025-09-07,2025-09-09,Cust541,prod9851,Bed,Furniture,South,Arizona,Emilybury,7,2719,15,16178.05,13978.9,2199.15,NB,Pending,Stuart PLC,utanner@scott.com,15,No,0
ord1397,2025-01-17,2025-01-24,Cust590,prod8158,Notebook,Office supplies,East,New Hampshire,South Jeffrey,10,1667,0,16670.0,13906.34,2763.66,CC,Returned,Garza-Mathews,sherriross@davis.com,4,Yes,32
ord1398,2025-06-05,2025-06-10,Cust568,prod8642,Biscuits,Grocery,North,Ohio,Warrenside,9,100,20,720.0,522.27,197.73,NB,Cancelled,"Morgan, Cohen and Gross",elliottjustin@park.com,43,No,0
ord1399,2025-02-22,2025-02-23,Cust814,prod1571,Calculator,Office supplies,East,California,Mooreview,7,3215,0,22505.0,19003.28,3501.72,Cash,Returned,Leonard-Smith,cherryscott@owen.com,6,Yes,24
ord1400,2025-05-04,2025-05-07,Cust685,prod6674,Wheat,Grocery,North,Alaska,Kellyton,4,2857,10,10285.2,6747.99,3537.21,Cash,Pending,Clark Group,doughertyangela@mccoy-romero.com,14,No,0
ord1401,2025-05-18,2025-05-24,Cust963,prod1927,Monitor,Electronics,East,Tennessee,East Charles,1,551,15,468.35,332.57,135.78,UPI,Delivered,Perez Group,danielle73@james.biz,49,No,0
ord1402,2025-08-27,2025-09-01,Cust189,prod6148,Cooking oil,Grocery,North,North Dakota,Aliciafurt,10,3730,0,37300.0,33452.41,3847.59,UPI,Cancelled,"Brown, Boone and Stout",ugreen@garcia.net,35,No,0
ord1403,2024-12-29,2024-12-30,Cust527,prod9951,Sugar,Grocery,North,Minnesota,Brettside,2,3337,5,6340.3,4573.18,1767.12,NB,Delivered,Brown LLC,james07@salinas.biz,33,No,0
ord1404,2025-09-15,2025-09-20,Cust442,prod4328,Monitor,Electronics,West,Alabama,New Elizabethstad,8,4943,15,33612.4,27283.51,6328.89,NB,Pending,"James, Nelson and Mendoza",jennifer16@calderon.com,8,Yes,20
ord1405,2025-02-05,2025-02-10,Cust855,prod6342,Office chair,Furniture,East,Montana,Alexmouth,8,3151,10,22687.2,17846.47,4840.73,CC,Pending,Bell and Sons,carlanelson@morrow-lewis.com,17,No,0
ord1406,2025-05-10,2025-05-13,Cust922,prod5663,Sofa,Furniture,East,Nebraska,New Jessefort,6,1246,0,7476.0,5486.93,1989.07,Cash,Returned,Black LLC,newmanmarc@park-martinez.com,10,No,0
ord1407,2025-02-22,2025-02-24,Cust874,prod6372,Study Table,Furniture,South,Maryland,Blakefurt,7,142,10,894.6,691.28,203.32,CC,Returned,Adams-Moss,debbie93@hodges-thomas.com,47,No,0
ord1408,2025-04-26,2025-04-30,Cust948,prod2555,Sofa,Furniture,North,Oklahoma,West Emily,1,2266,10,2039.4,1564.16,475.24,UPI,Pending,Thomas-Tucker,pmcclain@white.com,42,No,0
ord1409,2025-09-25,2025-10-01,Cust531,prod1268,Office chair,Furniture,West,North Carolina,Victortown,9,4366,5,37329.3,28767.53,8561.77,NB,Cancelled,Ward-Taylor,williamsmichael@arnold.org,21,No,0
ord1410,2024-12-14,2024-12-18,Cust918,prod6266,Mouse,Electronics,East,Indiana,Sullivanside,9,4978,0,44802.0,34608.38,10193.62,CC,Pending,Wilson-Williams,brady99@clark.net,46,No,0
ord1411,2025-05-31,2025-06-04,Cust108,prod3442,Biscuits,Grocery,East,Iowa,Port Aaron,6,4947,5,28197.9,18136.53,10061.37,Cash,Cancelled,Lewis LLC,jdavis@perez.net,9,Yes,22
ord1412,2025-09-21,2025-09-26,Cust474,prod7393,Pen,Office supplies,North,Virginia,Karaside,2,1086,15,1846.2,1123.35,722.85,CC,Returned,"Garrett, Lewis and Scott",owilkinson@boyd.com,24,No,0
ord1413,2025-02-23,2025-02-25,Cust763,prod2360,Rice bag,Grocery,South,Washington,Jamesside,8,2999,0,23992.0,17861.65,6130.35,CC,Cancelled,"Petersen, Harvey and Ruiz",tfletcher@melendez.com,6,Yes,23
ord1414,2025-07-24,2025-07-27,Cust406,prod7431,Sofa,Furniture,East,Maine,New Emmastad,1,3450,20,2760.0,1897.08,862.92,CC,Delivered,Johnson-Rogers,ncole@smith-hill.com,30,No,0
ord1415,2025-01-15,2025-01-22,Cust390,prod4572,File folder,Office supplies,North,Oregon,North Tylerport,4,3044,15,10349.6,9128.58,1221.02,UPI,Pending,"Mcdaniel, Sanders and Lambert",mgamble@farmer.biz,3,Yes,44
ord1416,2024-12-23,2024-12-28,Cust139,prod1717,Study Table,Furniture,South,Washington,Hillport,6,1466,20,7036.8,5954.12,1082.68,UPI,Cancelled,Scott-Morgan,olivia58@rush.com,34,No,0
ord1417,2025-01-30,2025-02-05,Cust592,prod1589,Pen,Office supplies,East,Minnesota,Phyllisside,4,161,0,644.0,444.38,199.62,UPI,Pending,"Yu, Harris and Flores",karenhughes@kennedy-mckee.com,42,No,0
ord1418,2025-09-17,2025-09-19,Cust589,prod5627,Mouse,Electronics,South,Massachusetts,Greenview,1,785,15,667.25,523.22,144.03,NB,Pending,Williams-Oconnor,christinerussell@soto.com,8,Yes,33
ord1419,2025-11-21,2025-11-24,Cust936,prod3471,Wheat,Grocery,West,Ohio,Jenniferside,5,2188,10,9846.0,6574.85,3271.15,NB,Cancelled,Benjamin-Sandoval,gatesjacob@banks.com,27,No,0
ord1420,2025-09-12,2025-09-15,Cust495,prod5164,Monitor,Electronics,East,Nebraska,Christineberg,4,1664,5,6323.2,5202.75,1120.45,CC,Pending,"Caldwell, Roberts and Ryan",cookjeffrey@dominguez-franklin.com,46,No,0
ord1421,2025-01-10,2025-01-13,Cust455,prod6820,Headphones,Electronics,East,Minnesota,Jenniferview,3,1476,5,4206.6,3769.05,437.55,NB,Cancelled,Arias-Stuart,eddie78@young.com,17,No,0
ord1422,2025-01-02,2025-01-07,Cust907,prod5047,Biscuits,Grocery,North,Alaska,Wilsonmouth,8,2185,15,14858.0,12275.66,2582.34,NB,Delivered,"Lopez, Thornton and Smith",mballard@payne-schmidt.com,49,No,0
ord1423,2025-04-08,2025-04-12,Cust568,prod9138,Office chair,Furniture,South,West Virginia,Seanbury,9,561,0,5049.0,3124.53,1924.47,Cash,Delivered,Gutierrez Group,jonathanmoore@jones.com,6,Yes,31
ord1424,2025-05-14,2025-05-19,Cust989,prod8857,Stapler,Office supplies,North,Ohio,North Linda,6,4378,20,21014.4,17674.11,3340.29,UPI,Cancelled,"Murphy, Henson and Graham",hgarcia@jackson-young.com,23,No,0
ord1425,2025-09-24,2025-09-28,Cust989,prod1191,Wheat,Grocery,West,Hawaii,New Angelaberg,8,4546,0,36368.0,26574.48,9793.52,NB,Delivered,Alexander Ltd,dlewis@floyd.org,30,No,0
ord1426,2025-03-11,2025-03-13,Cust390,prod3901,Rice bag,Grocery,South,Montana,Whitemouth,7,3336,5,22184.4,14065.46,8118.94,NB,Returned,"Matthews, Fox and Wilkinson",wgomez@mullins.com,46,No,0
ord1427,2025-03-30,2025-04-05,Cust584,prod9235,Sugar,Grocery,North,Utah,New Maryberg,2,432,10,777.6,591.33,186.27,NB,Pending,Norman-Lopez,sbrown@hernandez.com,27,No,0
ord1428,2025-01-27,2025-01-31,Cust362,prod8537,Stapler,Office supplies,South,Minnesota,South Joannashire,7,4588,10,28904.4,17369.38,11535.02,CC,Returned,Taylor-Smith,rtorres@singleton.net,26,No,0
ord1429,2025-01-07,2025-01-13,Cust497,prod5418,Laptop,Electronics,West,Wyoming,South Johnmouth,3,1465,0,4395.0,3871.01,523.99,UPI,Cancelled,Thomas-Roberts,melody29@reese.info,23,No,0
ord1430,2025-02-27,2025-03-06,Cust369,prod3856,Study Table,Furniture,South,Utah,North Pamelahaven,1,3787,0,3787.0,2668.4,1118.6,NB,Pending,Rivera and Sons,morganronald@frederick.net,11,No,0
ord1431,2025-05-08,2025-05-14,Cust133,prod3006,Wheat,Grocery,South,Idaho,Woodsland,2,2290,5,4351.0,3747.58,603.42,NB,Delivered,Martin and Sons,wadejason@vasquez-owen.info,6,Yes,49
ord1432,2025-07-18,2025-07-20,Cust118,prod2403,Mouse,Electronics,South,Virginia,Port Christopherfurt,7,1556,0,10892.0,7170.13,3721.87,NB,Cancelled,Richards Group,victoriawilson@payne-mcpherson.com,0,Yes,47
ord1433,2025-08-29,2025-09-02,Cust212,prod5157,Bookshelf,Furniture,West,Hawaii,Tiffanyville,7,2714,0,18998.0,14827.4,4170.6,Cash,Cancelled,"Wilkerson, Young and Leon",morganreynolds@robertson.com,33,No,0
ord1434,2025-01-06,2025-01-12,Cust665,prod5570,Laptop,Electronics,West,Colorado,Lowerymouth,6,3870,0,23220.0,18698.83,4521.17,CC,Pending,"Tran, Garcia and Brown",andreapeterson@hernandez-castro.biz,40,No,0
ord1435,2024-12-24,2024-12-30,Cust532,prod2236,Mouse,Electronics,East,Missouri,Clarkmouth,2,4015,10,7227.0,5213.54,2013.46,CC,Delivered,Webb-Hansen,michellestuart@peterson-hernandez.info,31,No,0
ord1436,2025-05-26,2025-05-27,Cust896,prod3716,Bed,Furniture,West,Oklahoma,Wilkersontown,8,2837,5,21561.2,17438.55,4122.65,Cash,Returned,"Johnson, Hernandez and Sheppard",ihernandez@hudson.info,16,No,0
ord1437,2025-11-19,2025-11-24,Cust354,prod3494,Headphones,Electronics,North,Rhode Island,Lake Steven,5,4602,0,23010.0,19563.69,3446.31,UPI,Pending,Jones Ltd,blevinstammy@ross-salazar.com,31,No,0
ord1438,2025-09-23,2025-09-30,Cust536,prod6174,Notebook,Office supplies,West,Florida,West John,7,1699,15,10109.05,6669.9,3439.15,CC,Pending,Graham LLC,vargasrenee@haney.com,40,No,0
ord1439,2025-06-12,2025-06-18,Cust328,prod6588,Cooking oil,Grocery,South,Utah,Maryberg,6,3487,0,20922.0,14165.88,6756.12,CC,Pending,"Garza, Chang and Lindsey",curtis62@horn-black.com,1,Yes,34
ord1440,2025-01-31,2025-02-06,Cust369,prod5499,Sofa,Furniture,East,Delaware,West Kim,9,646,20,4651.2,4036.85,614.35,Cash,Cancelled,Camacho LLC,tclements@scott-jones.com,34,No,0
ord1441,2025-01-29,2025-02-01,Cust859,prod5385,Laptop,Electronics,West,Virginia,Port Bonnie,5,872,10,3924.0,3250.27,673.73,CC,Delivered,"Myers, Johnson and Tucker",michaelmcintyre@thompson.com,44,No,0
ord1442,2025-08-25,2025-08-31,Cust711,prod6908,Notebook,Office supplies,North,Tennessee,Lake Michael,6,2163,15,11031.3,8748.28,2283.02,UPI,Delivered,Baker LLC,benjaminwilliams@watkins-robinson.com,15,No,0
ord1443,2025-03-20,2025-03-22,Cust784,prod7525,Pen,Office supplies,East,New York,Schultzmouth,1,265,0,265.0,192.56,72.44,CC,Delivered,Morton-Love,xvang@taylor-smith.biz,15,No,0
ord1444,2025-05-26,2025-05-28,Cust487,prod6714,Sugar,Grocery,West,Vermont,Paulview,7,498,20,2788.8,2076.85,711.95,CC,Pending,"Harris, Snyder and Brown",belljessica@miller.org,18,No,0
ord1445,2025-07-07,2025-07-08,Cust820,prod6339,File folder,Office supplies,South,Wisconsin,Stephanieport,5,3671,5,17437.25,12035.52,5401.73,CC,Pending,Coleman-Morrison,perkinsjillian@martin.org,35,No,0
ord1446,2025-10-24,2025-10-31,Cust669,prod7842,Monitor,Electronics,West,Alaska,Carlmouth,6,705,20,3384.0,2673.03,710.97,CC,Returned,Proctor Inc,joseph74@moses-nguyen.org,37,No,0
ord1447,2025-12-01,2025-12-02,Cust421,prod1217,Rice bag,Grocery,East,Arizona,New Shawnmouth,9,3266,0,29394.0,18190.24,11203.76,UPI,Delivered,Parker Inc,monica26@morris-pierce.com,27,No,0
ord1448,2025-02-28,2025-03-06,Cust406,prod3974,Stapler,Office supplies,South,Utah,Hansenport,8,1318,5,10016.8,8102.77,1914.03,UPI,Delivered,Young LLC,yosborne@lowe-mason.com,29,No,0
ord1449,2025-04-18,2025-04-21,Cust365,prod2560,Mouse,Electronics,East,Nebraska,Brucehaven,8,1224,5,9302.4,8361.37,941.03,CC,Returned,Rivera LLC,starkwilliam@pena-stone.com,31,No,0
ord1450,2025-09-07,2025-09-11,Cust604,prod1940,Bookshelf,Furniture,East,Maine,Johnstad,7,3332,15,19825.4,13815.88,6009.52,CC,Delivered,"Williams, Obrien and Hernandez",gibsonmelissa@perez.com,6,Yes,45
ord1451,2025-10-26,2025-11-01,Cust309,prod4990,Keyboard,Electronics,North,Ohio,Matthewside,9,3001,20,21607.2,15418.22,6188.98,UPI,Delivered,"Pollard, Coleman and Shaw",porterrichard@hunter.com,27,No,0
ord1452,2025-05-29,2025-05-31,Cust305,prod8724,Keyboard,Electronics,North,Vermont,Tammyton,3,1705,10,4603.5,3367.22,1236.28,NB,Delivered,Davis Group,abigail29@robbins.org,44,No,0
ord1453,2025-01-16,2025-01-18,Cust355,prod8677,Wheat,Grocery,North,Iowa,South Johnhaven,6,4815,10,26001.0,17682.35,8318.65,CC,Delivered,Reed-Carey,amyfitzpatrick@olson.com,0,Yes,31
ord1454,2025-04-29,2025-05-06,Cust128,prod9821,Bookshelf,Furniture,East,New Mexico,Pachecoport,5,2805,20,11220.0,8444.88,2775.12,UPI,Pending,Castillo Inc,sheajack@green-wilson.com,2,Yes,40
ord1455,2025-04-19,2025-04-21,Cust745,prod6000,Study Table,Furniture,North,Idaho,Shellybury,10,1308,0,13080.0,11541.33,1538.67,Cash,Returned,Adams and Sons,carriegeorge@alvarez.com,11,No,0
ord1456,2025-06-02,2025-06-05,Cust331,prod8481,Monitor,Electronics,South,West Virginia,Lake Robertton,4,2912,15,9900.8,8325.28,1575.52,NB,Pending,"Bowen, Payne and Gregory",colesharon@foster.info,0,Yes,39
ord1457,2025-09-18,2025-09-23,Cust790,prod2999,Headphones,Electronics,West,Wyoming,Port Davidstad,3,170,15,433.5,275.62,157.88,UPI,Cancelled,Salazar-Hayes,donaldkennedy@henderson.info,44,No,0
ord1458,2025-10-19,2025-10-20,Cust955,prod7697,Cooking oil,Grocery,North,Massachusetts,South Deborah,9,1508,5,12893.4,10925.26,1968.14,Cash,Pending,"Smith, Nelson and Irwin",prichardson@williams-gutierrez.com,46,No,0
ord1459,2025-08-09,2025-08-12,Cust303,prod2652,Rice bag,Grocery,East,Virginia,West John,3,2562,10,6917.4,5339.83,1577.57,NB,Delivered,"Johnson, Rodriguez and Harper",mhines@russell-mcclain.net,26,No,0
ord1460,2025-03-25,2025-03-29,Cust678,prod4372,Calculator,Office supplies,South,Florida,Port Bradleyborough,9,4484,15,34302.6,23192.39,11110.21,NB,Cancelled,"Allison, Rivas and Hughes",nguyenrhonda@burton.biz,22,No,0
ord1461,2025-10-10,2025-10-12,Cust618,prod2547,Cooking oil,Grocery,East,South Carolina,Port Rickymouth,1,2028,10,1825.2,1514.36,310.84,Cash,Returned,Gardner-Cook,wochoa@tyler.biz,5,Yes,25
ord1462,2025-09-10,2025-09-16,Cust484,prod8507,Mouse,Electronics,East,Kansas,Galvanmouth,4,523,5,1987.4,1300.07,687.33,NB,Delivered,"Perry, Smith and Roberts",morgankathy@goodwin.com,6,Yes,22
ord1463,2025-10-02,2025-10-05,Cust642,prod8010,Study Table,Furniture,North,Maine,Greenfurt,7,1552,20,8691.2,6797.83,1893.37,Cash,Pending,Wyatt-Anderson,victorhenry@greer.org,15,No,0
ord1464,2025-03-07,2025-03-08,Cust323,prod9850,Keyboard,Electronics,West,Alabama,Jennifermouth,10,3125,20,25000.0,20523.97,4476.03,Cash,Returned,"Schultz, Williamson and Peterson",christopher14@johnson-mccarthy.org,25,No,0
ord1465,2025-11-04,2025-11-07,Cust335,prod6248,Keyboard,Electronics,North,Indiana,Lake Brandon,1,3169,10,2852.1,2056.83,795.27,CC,Pending,"Riley, Gross and Williams",perezbryan@peck.com,13,No,0
ord1466,2025-02-11,2025-02-18,Cust212,prod7708,Monitor,Electronics,North,Hawaii,West Jeffreyshire,8,1707,20,10924.8,8586.41,2338.39,Cash,Returned,"Williams, Hughes and Schneider",snowellen@ortega.com,39,No,0
ord1467,2025-06-16,2025-06-17,Cust280,prod6766,Study Table,Furniture,North,South Carolina,East Markborough,3,3873,5,11038.05,9169.63,1868.42,UPI,Cancelled,Gillespie Group,david67@hensley.com,8,Yes,23
ord1468,2025-11-17,2025-11-18,Cust448,prod1611,Sofa,Furniture,North,Mississippi,Robinsonmouth,3,537,0,1611.0,1083.85,527.15,NB,Delivered,Graham and Sons,ualexander@gray.com,1,Yes,49
ord1469,2025-10-25,2025-10-28,Cust248,prod9319,Stapler,Office supplies,North,Nevada,East Sarah,10,2108,15,17918.0,15492.87,2425.13,NB,Cancelled,Jones-King,justin62@francis.com,29,No,0
ord1470,2025-11-08,2025-11-15,Cust710,prod4887,Monitor,Electronics,West,Arizona,New Gabrielbury,6,3563,0,21378.0,18477.8,2900.2,UPI,Delivered,Cox-Alvarez,bethany35@mercer-farley.net,34,No,0
ord1471,2025-09-07,2025-09-12,Cust171,prod7273,Sofa,Furniture,South,Utah,Melissachester,3,3032,10,8186.4,6211.02,1975.38,UPI,Delivered,"Williams, Morgan and Klein",theodorepineda@luna-white.com,26,No,0
ord1472,2025-01-07,2025-01-12,Cust375,prod5570,Biscuits,Grocery,North,West Virginia,Port Mikaylaberg,9,3974,20,28612.8,17835.92,10776.88,UPI,Cancelled,Ferguson PLC,ryanjohnson@mays.com,23,No,0
ord1473,2025-05-30,2025-06-02,Cust463,prod5816,Headphones,Electronics,West,Oregon,West Scott,7,1697,0,11879.0,9213.62,2665.38,Cash,Delivered,"Crane, Lewis and Stevens",jasonpatrick@burch.org,31,No,0
ord1474,2025-02-02,2025-02-03,Cust895,prod6984,Sofa,Furniture,East,Florida,East Dana,7,1599,0,11193.0,9508.24,1684.76,NB,Returned,Robinson LLC,jasmine07@ponce-burton.com,27,No,0
ord1475,2025-11-25,2025-11-28,Cust756,prod4185,Monitor,Electronics,East,South Carolina,West Heather,1,424,15,360.4,276.31,84.09,CC,Pending,Ross Inc,freemankimberly@espinoza.info,6,Yes,21
ord1476,2025-07-16,2025-07-18,Cust387,prod5690,Sofa,Furniture,North,Tennessee,Bowmanberg,9,4500,15,34425.0,30451.82,3973.18,UPI,Cancelled,Kelly and Sons,christopher36@jackson.org,15,No,0
ord1477,2025-04-18,2025-04-19,Cust619,prod7035,Study Table,Furniture,East,Delaware,South Maxwell,5,4010,5,19047.5,14114.82,4932.68,NB,Delivered,"Smith, Martinez and Durham",erussell@allen.info,48,No,0
ord1478,2025-06-07,2025-06-13,Cust105,prod6707,Notebook,Office supplies,North,Alaska,Martinshire,5,3900,10,17550.0,12527.51,5022.49,NB,Pending,Spencer-Delgado,macdonaldmatthew@orozco.com,47,No,0
ord1479,2025-02-06,2025-02-09,Cust507,prod3530,Cooking oil,Grocery,East,Minnesota,New Matthew,10,1005,10,9045.0,5761.37,3283.63,NB,Returned,Wood LLC,georgeobrien@smith-nguyen.com,33,No,0
ord1480,2025-10-02,2025-10-08,Cust111,prod9292,Sugar,Grocery,West,Maryland,West William,4,3167,0,12668.0,10974.17,1693.83,UPI,Pending,Wood-Cooper,ulopez@williams.com,15,No,0
ord1481,2025-05-15,2025-05-19,Cust911,prod7641,Bookshelf,Furniture,West,Pennsylvania,Juliabury,2,4970,0,9940.0,8561.71,1378.29,Cash,Pending,"Smith, Cook and Mitchell",mitchellbrandon@green.com,1,Yes,38
ord1482,2025-11-26,2025-12-03,Cust370,prod7351,Mouse,Electronics,South,Louisiana,West Heatherport,2,2477,5,4706.3,3102.54,1603.76,CC,Delivered,"Miller, Davis and Howell",tiffany30@hurley.com,37,No,0
ord1483,2025-08-16,2025-08-21,Cust697,prod2010,Bookshelf,Furniture,West,Missouri,Seanfurt,8,3151,20,20166.4,16491.95,3674.45,CC,Pending,Ortiz Ltd,znielsen@dorsey.com,25,No,0
ord1484,2025-11-21,2025-11-22,Cust963,prod5865,Monitor,Electronics,East,Wisconsin,Lake Lauren,1,3553,5,3375.35,2574.1,801.25,CC,Returned,Brown Ltd,julie25@todd.com,17,No,0
ord1485,2025-05-04,2025-05-07,Cust937,prod5747,Sofa,Furniture,West,Nevada,New Colleen,9,287,20,2066.4,1585.58,480.82,NB,Delivered,Vasquez-Holder,wfrench@thomas.com,4,Yes,23
ord1486,2025-03-25,2025-04-01,Cust114,prod3134,Headphones,Electronics,East,South Carolina,South Kelseyshire,4,1776,10,6393.6,5610.09,783.51,CC,Delivered,Allen-Colon,jessicamurray@holland.com,14,No,0
ord1487,2025-11-08,2025-11-09,Cust350,prod1176,Monitor,Electronics,North,Idaho,Keithport,9,4630,5,39586.5,34214.78,5371.72,Cash,Returned,Little and Sons,valenciajustin@wright.com,12,No,0
ord1488,2025-10-22,2025-10-29,Cust689,prod5331,Keyboard,Electronics,South,North Dakota,Katherinemouth,2,751,20,1201.6,888.56,313.04,Cash,Delivered,"King, Lawson and Smith",rogerfoster@lin.org,50,No,0
